Scaled RGen_total,Total_scaled_target_load,Total load minus Rgen (ESUM),ESS_available_discharge_power,ESS_available_charge_power ,TS_ESS_Rgen_only_charge_vect ,TS_ESS_discharge_vect ,TS_ESS_charge_vect ,TS_ESS_Rgen_only_charge ,TS_ESS_resulting_SoC ,Pre_grid_balance,Grid Import,Grid Export,Post_grid_balace,Pre_flex_import_shortfall,Pre_mop_curtailed Export,Actual import shortfall,Actual curtailed export,Actual high priority load,Actual low priority load,Heat load,Scaled Heat load,Electrical load scaled heat,Heat shortfall,Heat surplus,Calculative execution time (s),Parameter index
0,1.1949e+06,1.1949e+06,992.727,4.3795e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008627,1017
0,1.1949e+06,1.1949e+06,992.727,4.46709e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008253,1019
0,1.1949e+06,1.1949e+06,992.727,4.3357e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0009275,1016
0,1.1949e+06,1.1949e+06,992.727,4.51088e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007935,1020
0,1.1949e+06,1.1949e+06,992.727,4.29191e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0013267,1015
0,1.1949e+06,1.1949e+06,992.727,4.59847e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006861,1022
0,1.1949e+06,1.1949e+06,992.727,4.55468e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006372,1021
0,1.1949e+06,1.1949e+06,992.727,4.4233e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006844,1018
0,1.1949e+06,1.1949e+06,992.727,4.72984e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006529,1025
0,1.1949e+06,1.1949e+06,992.727,4.68605e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006993,1024
0,1.1949e+06,1.1949e+06,992.727,4.77363e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006877,1026
0,1.1949e+06,1.1949e+06,992.727,4.64226e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006545,1023
0,1.1949e+06,1.1949e+06,992.727,4.905e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006875,1029
0,1.1949e+06,1.1949e+06,992.727,4.86121e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006477,1028
0,1.1949e+06,1.1949e+06,992.727,4.94879e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006304,1030
0,1.1949e+06,1.1949e+06,992.727,5.03637e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007333,1032
0,1.1949e+06,1.1949e+06,992.727,4.81742e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006809,1027
0,1.1949e+06,1.1949e+06,992.727,4.99258e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006849,1031
0,1.1949e+06,1.1949e+06,992.727,5.08016e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007071,1033
0,1.1949e+06,1.1949e+06,992.727,5.12395e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0018515,1034
0,1.1949e+06,1.1949e+06,992.727,5.21153e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0026861,1036
0,1.1949e+06,1.1949e+06,992.727,5.16774e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0025468,1035
0,1.1949e+06,1.1949e+06,997.727,2.6277e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000689,1038
0,1.1949e+06,1.1949e+06,992.727,5.25532e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0013328,1037
0,1.1949e+06,1.1949e+06,997.727,2.6715e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007078,1039
0,1.1949e+06,1.1949e+06,997.727,2.71529e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006936,1040
0,1.1949e+06,1.1949e+06,997.727,2.89047e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.00076,1044
0,1.1949e+06,1.1949e+06,997.727,2.80288e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0010727,1042
0,1.1949e+06,1.1949e+06,997.727,2.84668e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006998,1043
0,1.1949e+06,1.1949e+06,997.727,2.75908e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000679,1041
0,1.1949e+06,1.1949e+06,997.727,2.97806e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007053,1046
0,1.1949e+06,1.1949e+06,997.727,2.93426e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007047,1045
0,1.1949e+06,1.1949e+06,997.727,3.02186e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007315,1047
0,1.1949e+06,1.1949e+06,997.727,3.06565e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006191,1048
0,1.1949e+06,1.1949e+06,997.727,3.10944e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007338,1049
0,1.1949e+06,1.1949e+06,997.727,3.24083e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008008,1052
0,1.1949e+06,1.1949e+06,997.727,3.19704e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007423,1051
0,1.1949e+06,1.1949e+06,997.727,3.15324e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006603,1050
0,1.1949e+06,1.1949e+06,997.727,3.32842e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006198,1054
0,1.1949e+06,1.1949e+06,997.727,3.28462e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000621,1053
0,1.1949e+06,1.1949e+06,997.727,3.5036e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007624,1058
0,1.1949e+06,1.1949e+06,997.727,3.4598e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.001126,1057
0,1.1949e+06,1.1949e+06,997.727,3.59119e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0015513,1060
0,1.1949e+06,1.1949e+06,997.727,3.63498e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008672,1061
0,1.1949e+06,1.1949e+06,997.727,3.72258e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0015674,1063
0,1.1949e+06,1.1949e+06,997.727,3.37222e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008947,1055
0,1.1949e+06,1.1949e+06,997.727,3.76637e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008443,1064
0,1.1949e+06,1.1949e+06,997.727,3.5474e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006442,1059
0,1.1949e+06,1.1949e+06,997.727,3.67878e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007708,1062
0,1.1949e+06,1.1949e+06,997.727,3.85396e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006934,1066
0,1.1949e+06,1.1949e+06,997.727,3.41601e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007696,1056
0,1.1949e+06,1.1949e+06,997.727,3.81016e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006861,1065
0,1.1949e+06,1.1949e+06,997.727,3.89776e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000737,1067
0,1.1949e+06,1.1949e+06,997.727,3.94155e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007136,1068
0,1.1949e+06,1.1949e+06,997.727,3.98534e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006983,1069
0,1.1949e+06,1.1949e+06,997.727,4.07294e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007451,1071
0,1.1949e+06,1.1949e+06,997.727,4.02914e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007257,1070
0,1.1949e+06,1.1949e+06,997.727,4.11673e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007789,1072
0,1.1949e+06,1.1949e+06,997.727,4.16052e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007839,1073
0,1.1949e+06,1.1949e+06,997.727,4.24812e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006579,1075
0,1.1949e+06,1.1949e+06,997.727,4.20432e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006332,1074
0,1.1949e+06,1.1949e+06,997.727,4.29191e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006248,1076
0,1.1949e+06,1.1949e+06,997.727,4.3357e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006885,1077
0,1.1949e+06,1.1949e+06,997.727,4.51088e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006965,1081
0,1.1949e+06,1.1949e+06,997.727,4.55468e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000788,1082
0,1.1949e+06,1.1949e+06,997.727,4.4233e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006612,1079
0,1.1949e+06,1.1949e+06,997.727,4.46709e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006807,1080
0,1.1949e+06,1.1949e+06,997.727,4.68605e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006012,1085
0,1.1949e+06,1.1949e+06,997.727,4.59847e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000744,1083
0,1.1949e+06,1.1949e+06,997.727,4.3795e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006634,1078
0,1.1949e+06,1.1949e+06,997.727,4.64226e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006799,1084
0,1.1949e+06,1.1949e+06,997.727,4.72984e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006705,1086
0,1.1949e+06,1.1949e+06,997.727,4.77363e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007446,1087
0,1.1949e+06,1.1949e+06,997.727,4.81742e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006149,1088
0,1.1949e+06,1.1949e+06,997.727,4.905e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006731,1090
0,1.1949e+06,1.1949e+06,997.727,4.86121e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006629,1089
0,1.1949e+06,1.1949e+06,997.727,4.94879e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006775,1091
0,1.1949e+06,1.1949e+06,997.727,4.99258e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006393,1092
0,1.1949e+06,1.1949e+06,997.727,5.03637e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008381,1093
0,1.1949e+06,1.1949e+06,997.727,5.08016e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006837,1094
0,1.1949e+06,1.1949e+06,997.727,5.12395e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006913,1095
0,1.1949e+06,1.1949e+06,997.727,5.25532e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006744,1098
0,1.1949e+06,1.1949e+06,997.727,5.21153e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007537,1097
0,1.1949e+06,1.1949e+06,1002.73,2.6277e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006914,1099
0,1.1949e+06,1.1949e+06,997.727,5.16774e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000715,1096
0,1.1949e+06,1.1949e+06,1002.73,2.6715e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007425,1100
0,1.1949e+06,1.1949e+06,1002.73,2.80288e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006131,1103
0,1.1949e+06,1.1949e+06,1002.73,2.75908e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006779,1102
0,1.1949e+06,1.1949e+06,1002.73,2.71529e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.00064,1101
0,1.1949e+06,1.1949e+06,1002.73,2.84668e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007128,1104
0,1.1949e+06,1.1949e+06,1002.73,2.93426e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006331,1106
0,1.1949e+06,1.1949e+06,1002.73,2.89047e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006552,1105
0,1.1949e+06,1.1949e+06,1002.73,2.97806e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006095,1107
0,1.1949e+06,1.1949e+06,1002.73,3.02186e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000628,1108
0,1.1949e+06,1.1949e+06,1002.73,3.06565e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006765,1109
0,1.1949e+06,1.1949e+06,1002.73,3.10944e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007855,1110
0,1.1949e+06,1.1949e+06,1002.73,3.15324e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007232,1111
0,1.1949e+06,1.1949e+06,1002.73,3.19704e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006398,1112
0,1.1949e+06,1.1949e+06,1002.73,3.24083e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0005893,1113
0,1.1949e+06,1.1949e+06,1002.73,3.28462e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0005871,1114
0,1.1949e+06,1.1949e+06,1002.73,3.32842e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0005779,1115
0,1.1949e+06,1.1949e+06,1002.73,3.37222e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006534,1116
0,1.1949e+06,1.1949e+06,1002.73,3.4598e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006693,1118
0,1.1949e+06,1.1949e+06,1002.73,3.41601e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006288,1117
0,1.1949e+06,1.1949e+06,1002.73,3.5036e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006662,1119
0,1.1949e+06,1.1949e+06,1002.73,3.63498e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007079,1122
0,1.1949e+06,1.1949e+06,1002.73,3.67878e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006249,1123
0,1.1949e+06,1.1949e+06,1002.73,3.59119e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006066,1121
0,1.1949e+06,1.1949e+06,1002.73,3.81016e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006892,1126
0,1.1949e+06,1.1949e+06,1002.73,3.76637e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006986,1125
0,1.1949e+06,1.1949e+06,1002.73,3.5474e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0005938,1120
0,1.1949e+06,1.1949e+06,1002.73,3.72258e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006014,1124
0,1.1949e+06,1.1949e+06,1002.73,3.85396e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0008224,1127
0,1.1949e+06,1.1949e+06,1002.73,3.94155e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006518,1129
0,1.1949e+06,1.1949e+06,1002.73,3.89776e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.000653,1128
0,1.1949e+06,1.1949e+06,1002.73,3.98534e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006483,1130
0,1.1949e+06,1.1949e+06,1002.73,4.07294e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006466,1132
0,1.1949e+06,1.1949e+06,1002.73,4.02914e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006774,1131
0,1.1949e+06,1.1949e+06,1002.73,4.11673e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007909,1133
0,1.1949e+06,1.1949e+06,1002.73,4.20432e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0009201,1135
0,1.1949e+06,1.1949e+06,1002.73,4.24812e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006237,1136
0,1.1949e+06,1.1949e+06,1002.73,4.3357e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007017,1138
0,1.1949e+06,1.1949e+06,1002.73,4.29191e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0027427,1137
0,1.1949e+06,1.1949e+06,1002.73,4.4233e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0021022,1140
0,1.1949e+06,1.1949e+06,1002.73,4.16052e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0027038,1134
0,1.1949e+06,1.1949e+06,1002.73,4.3795e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0023793,1139
0,1.1949e+06,1.1949e+06,1002.73,4.46709e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0024138,1141
0,1.1949e+06,1.1949e+06,1002.73,4.55468e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0023167,1143
0,1.1949e+06,1.1949e+06,1002.73,4.59847e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0020856,1144
0,1.1949e+06,1.1949e+06,1002.73,4.51088e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0028606,1142
0,1.1949e+06,1.1949e+06,1002.73,4.68605e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007439,1146
0,1.1949e+06,1.1949e+06,1002.73,4.64226e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0006733,1145
0,1.1949e+06,1.1949e+06,1002.73,4.72984e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0022703,1147
0,1.1949e+06,1.1949e+06,1002.73,4.77363e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0025063,1148
0,1.1949e+06,1.1949e+06,1002.73,4.86121e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0023663,1150
0,1.1949e+06,1.1949e+06,1002.73,4.905e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0032827,1151
0,1.1949e+06,1.1949e+06,1002.73,4.81742e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0034197,1149
0,1.1949e+06,1.1949e+06,1002.73,4.99258e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0010695,1153
0,1.1949e+06,1.1949e+06,1002.73,4.94879e+06,0,450,0,0,612.727,1.19445e+06,931596,0,262771,262771,0,0,0,613232,0,366667,366667,459927,53454.3,146709,0.0007062,1152
