00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
-0.10808823977142748,-1.5375000127178406,1.8330882346321875,-0.6669117531303556,2.009558828271587,2.4330882490025556,-0.013970585860991366,0.5389705863498617,0.15073528335117103,3.1919118110994815,2.250735305951266,2.9507353067267594,5.433088240539085,4.9330882410284875,4.621323554106158,4.950735304602369,5.35073530388166,3.3389705764997566,0.33308824647885465,-3.2198529617358336,-3.6139705505973447,-4.049264716273865,-4.296323521470223,-4.213970552184854,-5.519852977255442,-5.931617710924079,-5.102205887675137,-4.849264761449706,-3.8727941292797263,-3.1257353052152608,-3.108088240870753,-2.208088214589195,-0.5022059075323945,-0.1257352972818977,0.5742647082323076,1.2919117580308346,1.8919117650154504,2.027205866487931,2.033088255301461,1.8625000031437098,2.038970589718449,1.8036764762032973,-0.2845588257459807,-0.2845588329177738,0.24485294487653858,-0.2198529341199888,-0.6257352923172791,-0.6080882286138175
