00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
-1.4536414721766853,-2.7057262909540736,0.4115103447091088,-2.032673114661828,0.7244319334187995,1.06421960564745,-1.5590832104479726,-1.7395605634910045,2.8025202385636487,4.3794021344905145,4.070718202069067,4.601235163899754,4.245622911749874,2.9908309242404854,2.365210380245923,2.628478361705509,2.3291081890954413,2.281963269217792,2.0845421989500523,1.4989061256411433,0.8567918776689377,0.36979996983622704,-0.4375878129081042,-0.9166486880366239,-1.3651438145423946,-1.8330352897975424,-1.91076070407033,-1.5416099172494637,-1.1131066752103491,-0.7761186913052336,0.05983434269521846,0.6017921580196595,0.7768098115256642,0.9925525827432613,0.11245482530925296,-1.30617244118793,-2.8910066492202526,-3.355712630908057,-2.5347105665958964,-1.564603094046463,-0.9523019518774829,-0.37060204332890384,-1.1491948177255857,-1.9739768728791216,-2.1396504339873155,-1.4631529359732405,-1.510165111236114,-1.6527985283550608
