00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
0.3119621778164865,0.48302689694224377,0.6417326098569716,0.7883996793776594,0.9233484683212958,1.0468993395048705,1.159372655745372,1.26108877985979,1.3523680746651132,1.4335309029783312,1.5048976276164323,1.566788611396406,1.6195242171352415,1.663424807649928,1.6988107457574546,1.7260023942748097,1.7453201160189833,1.7570842738069639,1.761615230455741,1.7592333487823033,1.7502589916036404,1.7350125217367416,1.7138143019985945,1.6869846952061902,1.6548440641765165,1.6177127717265627,1.5759111806733184,1.5297596538337719,1.479578554024913,1.4256882440637308,1.368409086767214,1.3080614449523518,1.2449656814361338,1.1794421590355482,1.1118112405675848,1.0423932888492324,0.9715086666974801,0.8994777369293173,0.8266208623617327,0.7532584058117158,0.6797107300962553,0.6062981980323406,0.5333411724369608,0.4611600161271048,0.39007509191976186,0.320406762631921,0.2524753910805714,0.18660134008270207
